tweet:text,tweet:id,account:id,account:name,account:created_at,account:verified,tweet:retweets_count,tweet:favorites_count,account:followers_count,account:friends_count,account:listed_count,account:user_favorites,account:user_statuses,account:default_profile,account:default_profile_image,tweet:datetime,tweet:is_reply,tweet:is_quote
"Ha sabido liderar a un gpo que a pesar de las cosas feas, lo ha manejado muy bien y sigue siendo  un muy buen lider  #SuhoTheBestLeader",9.07046E+17,301092614,yue992,Wed May 18 21:28:54 +0000 2011,0,1,0,30,421,0,9540,8180,0,0,2017-09-11 00:59:58+00:00,0,0
Estoy loca por los gatos #Ilovecats #cats #gatos 😍😻❤,9.20096E+17,4664045653,Rocioor98328407,Sun Dec 27 23:24:19 +0000 2015,0,0,1,411,464,4,5115,7404,0,0,2017-10-17 01:13:59+00:00,0,0
No me he relacionado con muchas personas y como me cala que me recuerden a 2 ciertas morras porque alch están feas y se burlan de mí:(,9.0707E+17,4257909380,Vianeymendoza__,Mon Nov 16 15:22:37 +0000 2015,0,0,0,1231,343,0,44578,19192,1,0,2017-09-11 02:37:13+00:00,0,0
"No, señora, tomarle fotos encuerado a un joto y después cogértelo no te hace fotógrafo.",9.17802E+17,2875762290,panitopan,Fri Oct 24 20:37:52 +0000 2014,0,0,0,2732,1031,9,477,24231,1,0,2017-10-10 17:21:15+00:00,0,0
Jajajajaja mejor que vaya a prohibir a su casa a los deportistas q los deje empaz. Vieja loca,9.2068E+17,9.10476E+17,Ciin06,Wed Sep 20 12:11:18 +0000 2017,0,0,0,4,225,0,266,138,1,0,2017-10-18 15:57:20+00:00,1,0
"Mmmta, pues no veo ni por qué tendrían, no te he visto ni chancear una sola vez, nada que ver, gente loca.",9.20621E+17,7.43253E+17,berchiael,Thu Jun 16 01:23:10 +0000 2016,0,0,0,589,744,6,389,15372,0,0,2017-10-18 12:03:57+00:00,1,0
"De haber sabido que iba a incomodar y que significaba mas lo que hiciera cualquier pelado no hago ni putas madres, puros pinches corajes!!!",9.16695E+17,584481502,IvanEMartinez,Sat May 19 05:52:49 +0000 2012,0,0,0,147,302,1,65,3182,0,0,2017-10-07 16:01:23+00:00,0,0
"Esta semana me espera estrés, llanto, enojo, desesperación, y resignación. Putos exámenes, muéranse mejor.",9.17178E+17,1511872136,HuguiJS,Wed Jun 12 23:10:36 +0000 2013,0,6,18,475,377,1,8855,3731,0,0,2017-10-09 00:01:18+00:00,0,0
pinche marica !! Te he de ver en el WhatsApp !! jajajaja,9.18181E+17,134983303,machavez12,Tue Apr 20 01:05:46 +0000 2010,0,0,0,436,1079,3,2423,20336,1,0,2017-10-11 18:27:11+00:00,1,0
A mí no me gusta compartir estos rollos como si fuera chistoso. Siento que perpetúa un discurso misogynist-oriented…,9.20771E+17,364500346,caroruiz13,Mon Aug 29 21:40:02 +0000 2011,0,0,14,510,386,4,17722,10453,0,0,2017-10-18 21:58:22+00:00,0,0
" @USUARIO Jajajaja no mames, estás cabrona woe!",9.04705E+17,2203368354,cinthiprz,Tue Nov 19 16:22:51 +0000 2013,0,0,1,321,288,2,42783,16362,0,0,2017-09-04 13:56:16+00:00,1,0
No mames pendejo!! Con eso no se juega pinche lobo puñetero!! BALES BERGA!!,9.29932E+17,4107525918,ElLoboDesolado,Tue Nov 03 01:11:08 +0000 2015,0,0,0,142,51,3,407,1946,0,0,2017-11-13 04:40:06+00:00,1,0
"Cualquiera en su sano juicio, de habria vuelta loca por ti 💜😍😘…",9.19734E+17,479056861,Isa_bell18,Mon Jan 30 23:44:31 +0000 2012,0,0,0,156,310,6,2080,1905,0,0,2017-10-16 01:16:33+00:00,0,0
Pinches modas puro maldito pantalón skyny para puro hemo marica maldita sea !!!!,9.18648E+17,8.48622E+17,roussellroy,Sun Apr 02 19:42:53 +0000 2017,0,0,7,2896,2861,10,67224,44132,1,0,2017-10-13 01:21:58+00:00,0,0
"Estoy cagada de miedo pero si todo sale chingon, les invito whisky, coca y putas",9.17505E+17,136758621,IsaaaaYa,Sat Apr 24 21:01:53 +0000 2010,0,1,9,11030,121,52,20635,22100,0,0,2017-10-09 21:41:23+00:00,0,0
Mi madre me abrazó y fue hermoso..quiero más abrazos,9.05268E+17,2801244065,healingofcamila,Fri Oct 03 03:16:37 +0000 2014,0,0,1,1049,539,7,7443,8030,0,0,2017-09-06 03:16:24+00:00,0,0
Me acabo de dar cuenta que las personas feas se juntan con personas igual de feas…,9.07126E+17,204182262,lyricsinmind,Mon Oct 18 03:16:59 +0000 2010,0,0,2,47,145,1,2214,1555,1,0,2017-09-11 06:17:18+00:00,0,0
Adivinen quien mariquita estaba viendo parte del 7/27 tour Barcelona del 14/10/16 y termino llorando.. si esta mariquita 😭😭😭😭,9.19759E+17,103460469,patto_carrillo,Sun Jan 10 03:03:10 +0000 2010,0,0,1,1535,684,50,3356,175380,0,0,2017-10-16 02:54:50+00:00,0,0
¿Apoco si me veo bien loca si le digo que hoy cumplimos un mes de conocernos? ❤️,9.19747E+17,93314109,Danyccd,Sun Nov 29 03:16:22 +0000 2009,0,0,1,445,221,1,29973,11138,0,0,2017-10-16 02:07:18+00:00,0,0
Lo necesito !!!! No me puedo decir gorda profesional si no tengo unoooo,9.10016E+17,260497270,Gaytan_jacki,Fri Mar 04 00:29:28 +0000 2011,0,0,0,292,377,0,3848,6725,0,0,2017-09-19 05:42:05+00:00,1,0
Mira compa a ti que te valga verga si esos putos no pueden hacer lo que tú deja que les arda la envidia,9.16072E+17,137437727,jesulesma,Mon Apr 26 19:08:44 +0000 2010,0,0,0,265,294,3,2602,2175,0,0,2017-10-05 22:47:27+00:00,0,0
"HASTA NUNCA PUTOS CHILENOS, A VIVIR DEL 7-0 Y A LA CAMITA A VER EL MUNDIAL A MAMAR BORRACHO @USUARIO",9.17925E+17,169633741,LeBronismo__,Thu Jul 22 20:20:21 +0000 2010,0,0,2,175,746,2,15439,17995,0,1,2017-10-11 01:29:50+00:00,0,0
Como el maricon me cogio pero se la cague el consuelo del maricon,9.20083E+17,89814449,mata_marquez,Fri Nov 13 22:53:46 +0000 2009,0,0,0,121,398,0,1470,1918,0,0,2017-10-17 00:25:50+00:00,1,0
"creo yo que,mala madre no he sido.",1.19471E+18,1.11744E+18,Brujaycotilla,Sun Apr 14 15:05:00 +0000 2019,0,0,0,1060,789,4,26514,29502,1,0,2019-11-13 20:13:16+00:00,1,0
Ahí les hablan a los putos que basan su vida en WhatsApp 😂😂😂,9.18097E+17,191343416,SoyHalil,Thu Sep 16 06:14:49 +0000 2010,0,1,1,408,414,11,895,41990,1,0,2017-10-11 12:53:49+00:00,0,0
"Que bien te ves con esos filtros, hasta pareces albina ¡Hija de tu puta madre prieta!",1.2107E+18,1.08483E+18,PocosFalowers,Mon Jan 14 15:04:00 +0000 2019,0,5,32,1193,429,4,114408,5757,1,0,2019-12-27 23:09:33+00:00,0,0
A los rojos y a los azules les van a mentar la madre hasta para llevar #MasterChefMx,9.27381E+17,8.99114E+17,LouisPhilippe8D,Sun Aug 20 03:41:32 +0000 2017,0,0,0,18,108,0,65,1133,1,0,2017-11-06 03:44:48+00:00,0,0
Igual que tu te lucras de las mierdas de wismichu metiendo 20 putos anuncion en el video. Venga no me jodas,9.16047E+17,2808217173,ipele_,Sun Oct 05 15:53:15 +0000 2014,0,0,0,62,146,0,608,439,1,0,2017-10-05 21:05:41+00:00,0,0
@USUARIO LIKE si valiste madre en tu primer día de clases y prefieres un sugar daddy @USUARIO jajaa,9.05255E+17,289087309,editinajeroch,Thu Apr 28 00:34:04 +0000 2011,0,0,1,267,215,3,5586,2576,0,0,2017-09-06 02:22:07+00:00,0,0
"@USUARIO @USUARIO @USUARIO Jajajaja ""tu mamá"" aparte de luchona, naca y americanista ocurrente la putita",9.08392E+17,77524425,KoenmaJr20,Sat Sep 26 17:19:41 +0000 2009,0,0,0,1405,2424,13,17870,33286,0,0,2017-09-14 18:09:18+00:00,1,0
neta que es una gran cosa hacer  todas las tonalidades con la boca y esos tres putos botones. Inténtale.,9.15805E+17,340399781,Felipe_Furlafa,Fri Jul 22 16:52:53 +0000 2011,0,0,0,1691,941,34,2892,7512,0,0,2017-10-05 05:03:14+00:00,0,0
"Acaso como ciudadano no estás hasta la madre de escuchar de fraudes, saqueos, corrupción y violencia que vive México?",9.05257E+17,485264177,izcalliciudadan,Tue Feb 07 01:00:44 +0000 2012,0,1,1,6112,277,36,21619,40213,0,0,2017-09-06 02:31:13+00:00,0,0
" @USUARIO @USUARIO La pobreza es cabrona, mai frend, no es por mala onda. Yo nomás me compré ese libro. Hahahaha .",9.04797E+17,8.59478E+17,AleCarrilloG_,Tue May 02 18:40:11 +0000 2017,0,0,0,2565,1472,27,38478,12438,0,0,2017-09-04 20:01:29+00:00,1,0
" @USUARIO Uff Palenque se pone cabron ahí disfruta, yo el viernes a ver qué tal está.",9.0545E+17,830268084,carlossqueroo,Tue Sep 18 03:12:49 +0000 2012,0,0,1,12120,3376,23,23050,16579,0,0,2017-09-06 15:17:09+00:00,1,0
Neh está de la verga! Mejor mándame a Mia Khalifa gg,9.0526E+17,197678427,MiguelRecino89,Sat Oct 02 04:22:49 +0000 2010,0,0,0,404,306,4,24582,58396,0,0,2017-09-06 02:44:42+00:00,1,0
Confieso que últimamente me vale verga todo.😔 #NocheDeConfesiones,9.04924E+17,2881123072,xav_super,Mon Nov 17 14:44:54 +0000 2014,0,4,1,67,36,0,275,845,0,0,2017-09-05 04:26:51+00:00,0,0
Me choca estar en mis lady days y sentirme como señora gorda de mercado sude y sude y siempre con un papel para usarlo como abanico.,9.08873E+17,187004833,sandie_town,Sun Sep 05 00:40:04 +0000 2010,0,0,1,336,505,9,15160,16481,0,0,2017-09-16 01:58:27+00:00,0,0
ustedes son los que provocan el pinche desmadre si ya cierran y no avanzan para que putas vuelven a abrir las puertas #LB,9.15198E+17,200381078,jucamar91,Sat Oct 09 04:13:38 +0000 2010,0,1,2,290,428,0,3015,3582,1,0,2017-10-03 12:52:06+00:00,1,0
Ese momento en el que juegas y debes hacer una elección de esas feas Los odio 2k!!!!,9.0855E+17,122864424,MANTA_OYAMADA,Sun Mar 14 05:04:42 +0000 2010,0,0,0,312,1347,1,807,18629,0,0,2017-09-15 04:37:37+00:00,0,0
Ayer conocí a una chica que se llama Vida y lo único que puedo pensar es en lo cagado que será cuando muera.,9.0546E+17,309771929,_wild_turtle,Thu Jun 02 16:59:20 +0000 2011,0,3,11,254,180,0,1836,2357,0,0,2017-09-06 15:56:04+00:00,0,0
"Deja de mamar, pinche vieja meca !!! (Este Twit hubiera estado perron hace 5 horas :/ ni pedo)",9.2478E+17,131268275,Fernando_HdezV,Fri Apr 09 19:44:53 +0000 2010,0,0,0,308,141,2,1426,18442,0,0,2017-10-29 23:28:13+00:00,0,0
"Las bonitas somos solteras por decisión propia, las feas pues por FEAS.",9.92352E+17,3196005205,Gina_Mtnez12,Fri May 15 05:23:26 +0000 2015,0,0,0,70,211,5,2,5312,1,0,2018-05-04 10:35:02+00:00,0,0
"No se pasen de verga! Jajajajaja  Quién putas escucha: ""🎶Hey tú muchacha.. linda .. ven dame...un beso 🎶"" Me cagué de la risa 😂😂😂😂😂",9.15374E+17,239948429,RichSaucillo,Tue Jan 18 20:23:14 +0000 2011,0,0,3,2056,565,16,28209,83560,0,0,2017-10-04 00:33:02+00:00,0,0
"Si pero no se quejan de que no los apoyaran, solo les dicen putos es todo",9.17956E+17,48067112,ICETOY,Wed Jun 17 18:47:01 +0000 2009,0,0,0,354,373,0,14061,26455,0,0,2017-10-11 03:31:25+00:00,1,0
"Ya vimos Coco. Sí es una maravilla de película. No lloramos pero nos dieron ganas...y lo mejor, no vimos el puto corto de Frozen.",9.27219E+17,289007278,cirebarron,Wed Apr 27 21:10:50 +0000 2011,0,0,3,166,173,8,2543,4392,0,0,2017-11-05 16:59:31+00:00,0,0
NO TE PASES DE VERGA SI APARECE TWISTY EL PAYASO 😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱 #AHSCult,9.05253E+17,554868367,meadmiraz,Mon Apr 16 04:43:41 +0000 2012,0,0,0,1415,423,16,133292,64347,0,0,2017-09-06 02:13:25+00:00,0,0
Tantita madre @USUARIO 🤦🏻‍♂️ las de México están mejor hechas y más baratas 🖕🏼,9.05275E+17,8.01539E+17,hlalocas,Wed Nov 23 21:32:03 +0000 2016,0,0,2,190,861,0,13865,1054,1,0,2017-09-06 03:42:27+00:00,0,1
Si te encuentro así en la noche si te la ando mamando rico jejeje,9.25858E+17,2602727329,oscyyo,Fri Jul 04 03:33:28 +0000 2014,0,0,0,39,343,0,5874,464,1,1,2017-11-01 22:51:11+00:00,1,0
#YoNoPuedoEvitarQue insulte a los que no ponen sus putas direccionales.,9.18004E+17,2590216254,kev_mendez,Thu Jun 26 20:38:17 +0000 2014,0,1,1,103,133,2,1106,2946,1,0,2017-10-11 06:42:02+00:00,0,0
" @USUARIO Alguien puso un post muy pendejo en feis y escribió #mongoface y la neta se me hizo cagado, soy muy simple.",9.05094E+17,68026013,PincheJonas,Sun Aug 23 00:31:32 +0000 2009,0,0,0,709,182,6,6571,24484,0,0,2017-09-05 15:43:35+00:00,0,0
" @USUARIO No me gusta ese rectángulo hacia abajo que se ve en el medio del kit es como una tipo de arruga o no se, en 360 no se ve eso",9.05313E+17,7.80944E+17,IrannGotze10,Wed Sep 28 01:34:45 +0000 2016,0,0,0,12,274,0,251,876,1,1,2017-09-06 06:14:01+00:00,1,0
"Amigos, tienen que leer esta puercada, está muy pasada de verga",9.05272E+17,248026700,miguelvigil,Sun Feb 06 03:01:00 +0000 2011,0,0,0,3536,438,12,28267,22390,0,0,2017-09-06 03:31:34+00:00,0,0
"Sueño con el día en que… ¡ah, no mames! ¡Verga! ¡Verga! ¡Es hoy!",9.05184E+17,98441617,Danielletti,Mon Dec 21 18:35:43 +0000 2009,0,3,5,397,525,12,29798,8799,0,0,2017-09-05 21:40:41+00:00,0,0
"Ya saquen a esta pinche vieja ya cae bien gorda con sus payasadas, parece prostituta",9.09054E+17,3241453160,leocastillas,Wed Jun 10 14:56:08 +0000 2015,0,0,0,8,212,1,72,1681,1,0,2017-09-16 14:00:16+00:00,1,0
"Chiste, chiste... Cuál el el colmo de un joto? Andar con un mecánico, y que le truene la reversa... #haypiores",9.19276E+17,331173504,monickiur,Thu Jul 07 19:18:55 +0000 2011,0,0,5,2938,2672,7,149770,20202,0,0,2017-10-14 18:57:56+00:00,0,0
Ahora en la noche tocará ver perder a los putos Yankees.,9.175E+17,238823561,KicksGlez,Sun Jan 16 03:50:54 +0000 2011,0,0,0,1091,683,19,5172,28966,0,0,2017-10-09 21:22:08+00:00,0,0
"Como diría el Ezequiel a mí me vale verga, porque todos me pelan la verga, alv :v",8.99113E+17,2475703128,MES510,Sat May 03 16:28:43 +0000 2014,0,4,3,416,248,8,159971,23681,0,0,2017-08-20 03:35:55+00:00,0,0
Su pinshe madre está cabrona la inundación me tocará dormir aquí en la gasolinera,9.05312E+17,3063512072,RooVader,Thu Mar 05 20:50:51 +0000 2015,0,0,0,24,77,0,0,13,1,0,2017-09-06 06:08:24+00:00,0,0
Amigos y conocidos se la viven en la peduki loca y uno que ya dejó el alcohol por la paz :v,9.19539E+17,130165389,kirruz,Tue Apr 06 14:18:53 +0000 2010,0,0,1,131,452,0,7598,4263,0,0,2017-10-15 12:22:21+00:00,0,0
no mamar!...ya le dieron la vuelta los @USUARIO a los @USUARIO #ThisTeamLA #EarnHistory #SerieMundial2017,9.24848E+17,166232351,joalgabl,Tue Jul 13 17:21:11 +0000 2010,0,0,0,175,1069,0,425,2130,1,0,2017-10-30 03:59:45+00:00,0,0
Se emputa cuando alguien le dice algo y para acabarla de chingsr azota todas las putas puertas de la alacena!!! Y le vale verga todo,9.17596E+17,96408432,LuchoMortar,Sat Dec 12 20:04:58 +0000 2009,0,0,0,229,2161,2,12724,7260,0,0,2017-10-10 03:40:49+00:00,1,0
Ni una semana en operaciones y ya salió la gorda ridícula que propone ir disfrazados a la oficina en Halloween.,9.09853E+17,376476700,P_BlxckHeart,Mon Sep 19 23:30:05 +0000 2011,0,0,0,174,123,1,943,22110,0,0,2017-09-18 18:55:04+00:00,0,0
Primera vez que me dan asueto el día de muertos y yo de viaje de trabajo no mamar,9.25936E+17,2752935381,ranaysalto,Thu Aug 28 00:39:44 +0000 2014,0,0,1,198,755,1,2598,4383,1,0,2017-11-02 04:02:52+00:00,0,0
tenía rato que no veía a Bolillo tan feliz verga😭😭💞😍,9.05279E+17,385714803,alexayfuentes,Thu Oct 06 00:21:17 +0000 2011,0,0,0,278,153,1,5823,19927,0,0,2017-09-06 03:56:31+00:00,0,0
Le acaban de decir a mi mamá “está bien bonita tu hija ha de ser bien noviera” 🙄🙄🙄🙄 WTF gente,9.25528E+17,619582295,danny_toriz,Wed Jun 27 01:53:25 +0000 2012,0,0,1,287,607,2,8371,7879,1,0,2017-11-01 01:00:40+00:00,0,0
"Pues el diseño chido pero eso de ""dos mentes brillantes"", sí que te la mamaste compa…",9.27978E+17,296988879,miofutbol,Wed May 11 18:51:22 +0000 2011,0,0,0,155,533,7,9911,11079,0,0,2017-11-07 19:14:44+00:00,1,0
Ahh que verga le vas a asegir chupando las bolas alos pateTICOS no son nada al lado de mexico wey!,9.05284E+17,8.80979E+17,CarlosO57389538,Sat Jul 01 02:40:13 +0000 2017,0,0,0,15,578,0,2636,593,1,0,2017-09-06 04:19:00+00:00,1,0
Osea de por si las putas universidades te roban de todos los modos posibles y ahora también la cédula sera tramite exclusivo para ellos.. 😞😒,9.17842E+17,63869474,ala_torres,Sat Aug 08 01:00:50 +0000 2009,0,0,0,161,244,1,141,7774,0,0,2017-10-10 19:59:44+00:00,0,0
Mi madre siempre consintiendome.❤,9.0528E+17,1460285454,Memo_1799,Sun May 26 18:18:26 +0000 2013,0,0,0,281,1124,0,9317,7586,0,0,2017-09-06 04:03:32+00:00,0,0
Ya chingo a su madre este pedo,1.23831E+18,1.06728E+18,alejandrodzmn,Tue Nov 27 04:53:26 +0000 2018,0,0,3,399,478,0,11195,4772,0,0,2020-03-13 03:46:56+00:00,0,1
Solo voy a comprar el boleto de la TNT para ir por tu autografo y para reclamarte mis putos dulces que nunca me han llegado &gt;:v,9.17956E+17,9.02839E+17,HidekiAlfa18,Wed Aug 30 10:22:57 +0000 2017,0,0,0,19,47,0,151,119,1,0,2017-10-11 03:32:16+00:00,1,0
Ya no curaré tu soledad cuando duerma la ciudad. No estaré para oír tus historias tontas. ,1.23289E+18,433522436,thfinalgirl,Sat Dec 10 17:32:38 +0000 2011,0,0,0,2769,2702,51,23904,193927,0,0,2020-02-27 04:58:58+00:00,1,0
"Me caga que mi enojo se convierta en llanto, que marica.",9.18559E+17,2788867609,valeriaparati,Thu Sep 04 00:06:55 +0000 2014,0,0,0,57,108,0,760,2280,0,0,2017-10-12 19:29:36+00:00,0,0
 @USUARIO CLARO DESDE PUTOS NARCOPOLÍTICOS IGNORANTES PARA EMPEZAR LOS MAS RATAS Y CHAIROS ES LO PRIMERO QUE DEBEN DE SEÑALAR PENDEJO MEDIO VENDIDO,9.17494E+17,83302897,CHANTRESz,Sun Oct 18 05:15:52 +0000 2009,0,0,0,71,104,2,492,3886,0,0,2017-10-09 20:57:15+00:00,1,0
Nos valió verga y no entramos a la clase del Oompa Loompa.,9.05197E+17,576704498,healysmood,Fri May 11 00:46:13 +0000 2012,0,0,0,3178,1295,37,5607,54677,0,0,2017-09-05 22:33:28+00:00,0,0
Madres lo gorda que estoy,1.22346E+18,1588929038,EvelynVeraBl,Fri Jul 12 16:52:55 +0000 2013,0,0,1,1157,1001,1,13089,46146,0,0,2020-02-01 04:23:45+00:00,0,0
A mi me gustan tragones 😍👌💜🍕🍲🍔 Que me den helado si me pongo loca 🍦,9.20055E+17,76586804,PaMeLaEunIcE,Wed Sep 23 07:37:10 +0000 2009,0,0,1,731,134,1,764,8395,0,0,2017-10-16 22:31:38+00:00,0,0
"INCREÍBLE... pasan los putos simios tercermundistas hondureños y EUA no va al mundial.  Solo tiran patadas y hacen tiempo, antifútbol.",9.17932E+17,549089521,Omhan_Alex,Mon Apr 09 09:33:53 +0000 2012,0,0,0,246,412,2,16468,15421,0,0,2017-10-11 01:56:17+00:00,0,0
Es depresión o tal vez estrés pero neta no tengo idea de que putas traigo.,9.15767E+17,556453326,Karla2Rodriguez,Tue Apr 17 23:22:09 +0000 2012,0,1,1,288,570,0,3849,3809,0,0,2017-10-05 02:33:14+00:00,0,0
"Ya que se acabe el @USUARIO soy un mar de lágrimas, no mamar. 🤧",9.28108E+17,107294167,JavoE01_,Fri Jan 22 03:16:41 +0000 2010,0,0,0,324,439,0,2513,9895,0,0,2017-11-08 03:51:04+00:00,0,0
"Al ver esa imagen de #Olicity juro q me descontrole terrible ... grite, flippee pero gra  culpa la tuvo una amiga q…",9.20912E+17,3260836352,MaAd_2627_,Tue Jun 30 06:14:51 +0000 2015,0,0,2,507,1470,7,24548,19815,0,0,2017-10-19 07:16:40+00:00,0,1
"No entiendo para que me decías: ""Cuídate mucho"" si al final fuiste tú quien me dio en toditita la madre.",9.40671E+17,271781884,ClauGuendulain,Fri Mar 25 05:11:51 +0000 2011,0,1,3,549,1019,2,814,1572,0,0,2017-12-12 19:52:29+00:00,0,0
"SOLO EL AMOR DE UNA MADRE APOYARA, CUANDO TODO EL MUNDO DEJA DE HACERLO.",1.12973E+18,399185740,Jianvago,Thu Oct 27 03:38:57 +0000 2011,0,0,0,54,132,0,145,78,1,0,2019-05-18 12:47:42+00:00,0,0
"#EstamosUnidosMexicanos ya me hicieron llorar, putos!!!",9.17191E+17,57555414,Edenzuko,Fri Jul 17 04:47:36 +0000 2009,0,0,1,163,78,6,2974,15381,0,0,2017-10-09 00:50:48+00:00,0,0
"Me recai que si leyeras mis tweets te enamorarías más de mí, hija de la verga.",9.05231E+17,310983778,Ozzyc0n,Sat Jun 04 17:59:36 +0000 2011,0,0,0,1101,538,10,11208,17588,0,0,2017-09-06 00:48:54+00:00,0,0
"Sabes que ya valió verga cuando los niños te dicen ""señora"".",9.05271E+17,1413882870,dosisdecianuro,Wed May 08 21:43:58 +0000 2013,0,0,0,209,550,0,2283,4568,0,0,2017-09-06 03:24:44+00:00,0,0
@USUARIO No tienen puta madre esos putos,1.23574E+18,1.21043E+18,Martins80639968,Fri Dec 27 05:12:20 +0000 2019,0,0,0,1,78,0,227,56,1,1,2020-03-06 01:32:54+00:00,1,0
Se inundó bien cabrón por donde vivo y se me hizo súper tarde para el trabajo. :(,9.05452E+17,220568118,TKY2048,Sun Nov 28 04:56:21 +0000 2010,0,0,0,360,404,12,15591,102909,0,0,2017-09-06 15:26:13+00:00,0,0
La misma gata pero revolcada.,1.23854E+18,1.1763E+18,softgalaxies_,Tue Sep 24 00:50:17 +0000 2019,0,0,0,170,132,2,987,5062,1,0,2020-03-13 19:14:17+00:00,1,0
A veces me pregunto  por que estoy tan loca? Literal,9.1977E+17,8.78707E+17,zurisaidai23mr,Sat Jun 24 20:11:03 +0000 2017,0,0,0,34,126,0,2171,1572,1,0,2017-10-16 03:39:27+00:00,0,0
Una cosa es quererlo ver y otra es llevar tu sillita...no mamar!,9.27338E+17,126347463,joakorg,Thu Mar 25 15:32:21 +0000 2010,0,0,0,219,414,2,5106,14812,1,0,2017-11-06 00:55:00+00:00,1,0
En el mismo en el que vas y chingas a toda tu puta madre.,9.27385E+17,9.17235E+17,TiaJulia_ChefMx,Mon Oct 09 03:46:18 +0000 2017,0,0,1,685,5,2,193,765,1,0,2017-11-06 03:59:16+00:00,1,0
Estamos atorados en una pinche inundación en pinches Tultitlán. Vale madre.,9.05278E+17,89577222,rohhbb,Fri Nov 13 00:03:06 +0000 2009,0,0,2,268,476,4,7961,19830,0,0,2017-09-06 03:54:06+00:00,0,0
"@USUARIO Super luchona y determinada, te confundes con facilidad, abierta a nuevas ideas, platillo favorito elotes, num de la suerte 1",9.08145E+17,2786440593,Dabot28,Fri Sep 26 23:56:10 +0000 2014,0,0,0,275,241,1,15132,13877,1,0,2017-09-14 01:48:06+00:00,1,0
"Le hacen mucho a la mamada si todo el partido no han jugado a nada, ya clasificaron y ya vale madre chavos",9.05278E+17,137909581,Hashpip,Wed Apr 28 03:15:18 +0000 2010,0,0,0,209,1020,1,5690,12345,0,0,2017-09-06 03:53:27+00:00,0,0
"Dejen de mamar con su puta ""marcha lenta"" está pendejada ni avanza 😒",9.27888E+17,302906414,Dianat1234,Sat May 21 23:48:05 +0000 2011,0,0,0,127,137,1,6895,9547,0,0,2017-11-07 13:20:06+00:00,0,0
Soy la única a la que la vida no la quiere.,1.23917E+18,1.21366E+18,Lauuradelpozoo,Sun Jan 05 03:06:09 +0000 2020,0,0,4,133,209,0,600,288,1,0,2020-03-15 12:47:52+00:00,0,0
"Pizza gorda, porque hipster cualquier lugar con horno de barro las preparan",9.09874E+17,151623121,chef_rene,Thu Jun 03 21:19:00 +0000 2010,0,0,0,1685,740,22,28355,31973,0,0,2017-09-18 20:15:29+00:00,1,0
Cuando ya liberaron los 280 caracteres pero nos encanta estar mamando.,9.28046E+17,1350434065,lolaaxolotlita,Sat Apr 13 22:51:25 +0000 2013,0,0,0,674,693,3,61700,35635,0,0,2017-11-07 23:44:55+00:00,0,1
